id,ticket_id,author_id,body,public,created_at
10524-4,10524,905,"Thanks for the details, give me a moment to check on this.",True,2025-08-25T11:29:21
10524-5,10524,51647,Following up on this.,True,2025-08-25T14:41:21
10524-6,10524,905,"I'm sorry for the trouble, checking your account now.",True,2025-08-25T16:04:21
10524-7,10524,51647,"OK, still waiting to hear back.",True,2025-08-25T18:22:21
10525-1,10525,50104,"Hi, I placed order #263518 on May 22 and I can't find any tracking info. Can you tell me where it is?",True,2025-06-01T13:40:56
10525-2,10525,904,"Thanks for the details, give me a moment to check on this.",True,2025-06-01T17:09:56
10525-3,10525,50104,Any update on this? It's been a while.,True,2025-06-01T20:01:56
10525-4,10525,904,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-01T21:57:56
10525-5,10525,50104,"Great, appreciate the quick resolution.",True,2025-06-01T23:08:56
10526-1,10526,52793,"Hi, my order arrived and the winter coat is broken, it won't turn on at all.",True,2025-06-26T21:12:54
10526-2,10526,903,"I understand the frustration, let's get this sorted out.",True,2025-06-27T01:07:54
10526-3,10526,52793,Can I get a replacement or refund?,True,2025-06-27T03:46:54
10526-4,10526,903,"I'm sorry for the trouble, checking your account now.",True,2025-06-27T05:12:54
10526-5,10526,52793,Following up on this.,True,2025-06-27T06:55:54
10526-6,10526,903,"All set on our side now, thanks for your patience.",True,2025-06-27T10:14:54
10526-7,10526,52793,"Great, appreciate the quick resolution.",True,2025-06-27T10:55:54
10527-1,10527,52898,Order #976964 was supposed to arrive on Jun 07 and it's still not here. What's going on? Order #976964 shows as delivered but I never received anything. I've checked with neighbours and the building office.,True,2025-06-10T15:15:47
10527-2,10527,917,"Thanks for reaching out, let me look into this for you.",True,2025-06-10T19:06:47
10527-3,10527,52898,"It's been 5 extra days now, this is getting frustrating.",True,2025-06-10T23:42:47
10527-4,10527,917,"Thanks for confirming, I've closed this out on our end.",True,2025-06-11T03:24:47
10527-5,10527,52898,Thanks for the help!,True,2025-06-11T04:13:47
10528-1,10528,50724,"Hi, I was only refunded part of my order, can you check what happened?",True,2025-07-02T20:46:30
10528-2,10528,925,"Thanks for reaching out, let me look into this for you.",True,2025-07-02T23:29:30
10528-3,10528,50724,"Actually, sorry, let me explain the real issue. I moved recently and my order #372986 is still set to go to my old address, can this be fixed?",True,2025-07-03T04:00:30
10528-4,10528,925,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-03T05:02:30
10528-5,10528,50724,"OK thank you, that answers my question.",True,2025-07-03T06:38:30
10529-1,10529,50812,"I want to file a complaint, my overall experience with this order has been really disappointing.",True,2025-08-06T07:00:13
10529-2,10529,914,"I'm sorry for the trouble, checking your account now.",True,2025-08-06T10:57:13
10529-3,10529,50812,This isn't the first time either.,True,2025-08-06T14:37:13
10529-4,10529,914,"Thanks for reaching out, let me look into this for you.",True,2025-08-06T18:25:13
10529-5,10529,50812,Any news?,True,2025-08-06T21:18:13
10529-6,10529,914,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-06T22:28:13
10529-7,10529,50812,"Great, appreciate the quick resolution.",True,2025-08-06T23:03:13
10530-1,10530,53233,What's the process to send back an item I ordered? It doesn't fit.,True,2025-07-20T04:00:13
10530-2,10530,918,"Thanks for the details, give me a moment to check on this.",True,2025-07-20T04:10:13
10530-3,10530,53233,Where do I send the package back to?,True,2025-07-20T06:33:13
10530-4,10530,918,"Thanks for reaching out, let me look into this for you.",True,2025-07-20T10:58:13
10530-5,10530,53233,Any news?,True,2025-07-20T11:54:13
10531-1,10531,50286,Can you help me change the phone number linked to my account?,True,2025-06-23T10:27:42
10531-2,10531,905,"I'm sorry for the trouble, checking your account now.",True,2025-06-23T14:26:42
10531-3,10531,50286,I want to make sure I stil get order notifications after the change.,True,2025-06-23T15:42:42
10531-4,10531,905,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-23T16:42:42
10531-5,10531,50286,"Great, appreciate the quick resolution.",True,2025-06-23T17:57:42
10532-1,10532,52124,"Hi, when will I get my money back for the item I sent back?",True,2025-07-22T18:49:28
10532-2,10532,916,"Thanks for reaching out, let me look into this for you.",True,2025-07-22T22:16:28
10532-3,10532,52124,It's been longer than the timeline you gave me.,True,2025-07-23T00:09:28
10532-4,10532,916,"Thanks for the details, give me a moment to check on this.",True,2025-07-23T03:37:28
10532-5,10532,52124,Any news?,True,2025-07-23T04:15:28
10532-6,10532,916,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-23T04:42:28
10532-7,10532,52124,Thanks for the help!,True,2025-07-23T05:13:28
10533-1,10533,53191,"Hi, before I order the smartwatch, does it come in a larger size?",True,2025-08-08T04:49:22
10533-2,10533,923,"I'm sorry for the trouble, checking your account now.",True,2025-08-08T05:15:22
10533-3,10533,53191,"Also, what material is it made from?",True,2025-08-08T09:40:22
10533-4,10533,923,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-08T10:48:22
10533-5,10533,53191,"Great, appreciate the quick resolution.",True,2025-08-08T12:26:22
10534-1,10534,51911,The running shoes I ordered stopped working after 3 days of normal use. I ordered the running shoes but received a completely different item.,True,2025-06-05T20:52:07
10534-2,10534,924,"I'm sorry for the trouble, checking your account now.",True,2025-06-05T22:51:07
10534-3,10534,51911,Can I get a replacement or refund?,True,2025-06-06T01:56:07
10534-4,10534,924,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-06T04:13:07
10534-5,10534,51911,"Perfect, thank you.",True,2025-06-06T04:22:07
10535-1,10535,52196,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",True,2025-07-12T10:42:41
10535-2,10535,900,"I understand the frustration, let's get this sorted out.",True,2025-07-12T14:09:41
10535-3,10535,52196,I've tried clearing my cache and cookies too.,True,2025-07-12T18:47:41
10535-4,10535,900,"Thanks for the details, give me a moment to check on this.",True,2025-07-12T19:01:41
10535-5,10535,52196,"OK, still waiting to hear back.",True,2025-07-12T19:45:41
10535-6,10535,900,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-12T22:27:41
10535-7,10535,52196,"Great, appreciate the quick resolution.",True,2025-07-12T22:34:41
10536-1,10536,53439,"Quick question, is the desk lamp compatible with older devices?",True,2025-08-07T13:10:47
10536-2,10536,925,"Thanks for reaching out, let me look into this for you.",True,2025-08-07T15:11:47
10536-3,10536,53439,Do you have a size guide I can check?,True,2025-08-07T16:33:47
10536-4,10536,925,"Thanks for the details, give me a moment to check on this.",True,2025-08-07T19:46:47
10536-5,10536,53439,Any news?,True,2025-08-07T21:35:47
10536-6,10536,925,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-07T22:18:47
10536-7,10536,53439,Thanks for the help!,True,2025-08-07T22:56:47
10537-1,10537,51730,Order #618895 shows as delivered but I never received anything. I've checked with neighbours and teh building office.,True,2025-06-15T17:47:30
10537-2,10537,903,"Thanks for reaching out, let me look into this for you.",True,2025-06-15T19:04:30
10537-3,10537,51730,Can you open an investigation with the carrier?,True,2025-06-15T22:09:30
10537-4,10537,903,"All set on our side now, thanks for your patience.",True,2025-06-15T22:22:30
10537-5,10537,51730,"Great, appreciate the quick resolution.",True,2025-06-15T22:31:30
10538-1,10538,52311,Can you help me change the phone number linked to my account?,True,2025-07-04T13:08:27
10538-2,10538,924,"I'm sorry for the trouble, checking your account now.",True,2025-07-04T13:40:27
10538-3,10538,52311,Is this something I can do myself in settings?,True,2025-07-04T15:58:27
10538-4,10538,924,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-04T19:50:27
10538-5,10538,52311,Thanks for the help!,True,2025-07-04T21:33:27
10539-1,10539,53301,"Hi, I placed order #518002 on Jul 12 and I can't find any tracking info. Can you tell me where it is?",True,2025-07-21T09:53:14
10539-2,10539,923,"Thanks for reaching out, let me look into this for you.",True,2025-07-21T11:52:14
10539-3,10539,53301,Any update on this? It's been a while.,True,2025-07-21T13:17:14
10539-4,10539,923,"Thanks for reaching out, let me look into this for you.",True,2025-07-21T14:22:14
10539-5,10539,53301,"OK, still waiting to hear back.",True,2025-07-21T16:30:14
10539-6,10539,923,"Thanks for reaching out, let me look into this for you.",True,2025-07-21T17:30:14
10539-7,10539,53301,Any news?,True,2025-07-21T19:24:14
10539-8,10539,923,"Thanks for confirming, I've closed this out on our end.",True,2025-07-21T20:00:14
10539-9,10539,53301,"Great, appreciate the quick resolution.",True,2025-07-21T21:36:14
10540-1,10540,52173,"Hi, when will I get my money back for the item I sent back?",True,2025-06-19T03:48:51
10540-2,10540,908,"I understand the frustration, let's get this sorted out.",True,2025-06-19T05:42:51
10540-3,10540,52173,My bank stil shows no refund received.,True,2025-06-19T08:01:51
10541-1,10541,53369,Order #558725 shows as delivered but I never received anything. I've checked with neighbours and the building office.,True,2025-07-11T00:03:59
10541-2,10541,925,"I understand the frustration, let's get this sorted out.",True,2025-07-11T01:51:59
10541-3,10541,53369,"Actually, sorry, let me explain the real issue. The winter coat I ordered stopped working after 15 days of normal use.",True,2025-07-11T05:38:59
10541-4,10541,925,"Thanks for reaching out, let me look into this for you.",True,2025-07-11T06:00:59
10541-5,10541,53369,Any news?,True,2025-07-11T06:22:59
10541-6,10541,925,"Thanks for confirming, I've closed this out on our end.",True,2025-07-11T09:02:59
10541-7,10541,53369,"Perfect, thank you.",True,2025-07-11T09:22:59
10542-1,10542,53360,"Hi, the phone case shows as out of stock, do you know when it'll be available again?",True,2025-08-03T17:01:54
10542-2,10542,922,"Thanks for the details, give me a moment to check on this.",True,2025-08-03T17:15:54
10542-3,10542,53360,Can I reserve one in advance?,True,2025-08-03T21:39:54
10542-4,10542,922,"I'm sorry for the trouble, checking your account now.",True,2025-08-04T02:19:54
10542-5,10542,53360,"OK, still waiting to hear back.",True,2025-08-04T05:14:54
10542-6,10542,922,"I understand the frustration, let's get this sorted out.",True,2025-08-04T06:14:54
10542-7,10542,53360,Any news?,True,2025-08-04T08:55:54
10542-8,10542,922,"Thanks for confirming, I've closed this out on our end.",True,2025-08-04T12:00:54
10542-9,10542,53360,"Perfect, thank you.",True,2025-08-04T12:53:54
10543-1,10543,50885,I got refunded for order #379103 but the amount is way less than what I paid.,True,2025-06-05T11:16:31
10543-2,10543,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-05T13:52:31
10543-3,10543,50885,Can someone look into the difference?,True,2025-06-05T15:00:31
10543-4,10543,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-05T15:44:31
10543-5,10543,50885,Any news?,True,2025-06-05T16:36:31
10543-6,10543,915,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-05T19:35:31
10543-7,10543,50885,Thanks for the help!,True,2025-06-05T20:39:31
10544-1,10544,53444,"Hi, the color/size I received doesn't match order #792521 at all.",True,2025-07-31T00:11:01
10544-2,10544,905,"I understand the frustration, let's get this sorted out.",True,2025-07-31T04:02:01
10544-3,10544,53444,I still want the item I originally ordered.,True,2025-07-31T05:27:01
10544-4,10544,905,"Thanks for the details, give me a moment to check on this.",True,2025-07-31T05:48:01
10544-5,10544,53444,Following up on this.,True,2025-07-31T08:47:01
10545-1,10545,50566,Can you help me change teh phone number linked to my account?,True,2025-07-12T01:51:56
10545-2,10545,905,"Thanks for reaching out, let me look into this for you.",True,2025-07-12T03:02:56
10545-3,10545,50566,Is this something I can do myself in settings?,True,2025-07-12T06:46:56
10545-4,10545,905,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-12T09:39:56
10545-5,10545,50566,"Great, appreciate the quick resolution.",True,2025-07-12T11:31:56
10546-1,10546,53131,The backpack I ordered stopped working after 14 days of normal use.,True,2025-08-25T00:40:10
10546-2,10546,920,"I understand the frustration, let's get this sorted out.",True,2025-08-25T03:36:10
10546-3,10546,53131,Can I get a replacement or refund?,True,2025-08-25T04:11:10
10546-4,10546,920,"I'm sorry for the trouble, checking your account now.",True,2025-08-25T04:43:10
10546-5,10546,53131,"OK, still waiting to hear back.",True,2025-08-25T07:55:10
10547-1,10547,52024,"Hi, I think I entered the wrong address for order #947752, could you update it before it ships?",True,2025-06-17T02:43:31
10547-2,10547,917,"I understand the frustration, let's get this sorted out.",True,2025-06-17T05:39:31
10547-3,10547,52024,I'm worried it will ship before this gets fixed.,True,2025-06-17T07:22:31
10547-4,10547,917,"I understand the frustration, let's get this sorted out.",True,2025-06-17T07:55:31
10547-5,10547,52024,Following up on this.,True,2025-06-17T11:04:31
10547-6,10547,917,"I understand the frustration, let's get this sorted out.",True,2025-06-17T12:26:31
10547-7,10547,52024,Following up on this.,True,2025-06-17T14:14:31
